Origin,Dest,Reporting_Airline,TotalFlights,DelayedFlights,CancelledFlights,AvgDepDelay,AvgArrDelay
ORF,SFB,G4,65,29,2,9.920634920634921,5.619047619047619
FLL,GRR,G4,65,27,1,33.453125,26.71875
TPA,SAT,NK,65,19,1,13.046875,25.5
AZA,PDX,G4,65,14,0,-0.4461538461538462,-5.446153846153846
IAD,PWM,UA,65,20,0,5.030769230769231,0.6615384615384615
PWM,IAD,UA,65,11,0,-0.2153846153846154,-7.015384615384615
SJU,HPN,B6,65,38,0,44.93846153846154,41.546875
SJU,PVD,B6,65,25,0,11.307692307692308,10.59375
DTW,ROC,DL,64,25,0,20.703125,11.875
LAS,JFK,AA,64,22,0,10.453125,-1.59375
FLL,PVD,WN,64,50,0,32.671875,29.650793650793652
FAY,DFW,OH,64,10,1,6.920634920634921,-3.7936507936507935
AUS,OMA,G4,64,27,1,12.0,4.73015873015873
CLE,LAS,NK,64,26,0,20.375,22.828125
LAX,MEM,G4,64,20,0,4.953125,0.578125
BNA,IAD,G4,64,17,0,21.03125,17.953125
JAX,BNA,G4,64,12,0,3.46875,-2.25
ROC,DTW,DL,64,24,0,23.0625,13.421875
GRR,VPS,G4,64,7,1,-1.8571428571428572,-12.580645161290322
DSM,HOU,G4,64,31,1,18.0,19.19047619047619
IAD,BNA,G4,64,36,0,27.28125,16.90625
MEM,LAX,G4,64,30,0,8.875,3.453125
CAK,BNA,G4,64,13,2,2.7419354838709675,-7.435483870967742
LRD,DFW,OO,64,13,0,9.203125,9.079365079365079
PVD,SJU,B6,64,22,0,3.6875,-1.6349206349206349
JFK,LAS,AA,64,12,0,3.109375,-6.34375
VPS,GRR,G4,64,8,1,-5.555555555555555,-12.015873015873016
DFW,LRD,OO,64,15,0,9.671875,6.109375
PVD,FLL,WN,64,29,0,14.0,10.507936507936508
HOU,DSM,G4,64,40,1,53.80952380952381,55.111111111111114
OMA,AUS,G4,64,30,1,25.126984126984127,21.666666666666668
CMH,ORD,AA,64,27,0,13.140625,19.921875
ORD,CMH,AA,64,21,0,13.46875,14.34375
DFW,BNA,F9,64,22,3,18.983606557377048,19.770491803278688
BNA,CAK,G4,64,21,2,8.129032258064516,-0.3225806451612903
IAD,MSP,9E,64,5,0,-6.625,-28.3125
BNA,JAX,G4,64,11,1,1.3492063492063493,1.507936507936508
HPN,SJU,B6,64,18,0,13.59375,20.765625
IAH,STL,OO,64,28,2,26.048387096774192,23.56451612903226
BNA,DFW,F9,64,27,3,30.0,36.11666666666667
MSY,BOS,NK,63,16,2,15.98360655737705,-0.5409836065573771
CHA,LGA,9E,63,14,0,8.587301587301587,0.8571428571428571
LAX,CVG,G4,63,32,0,24.682539682539684,25.158730158730158
SJC,OGG,AS,63,20,4,3.169491525423729,-2.3559322033898304
BOS,MSY,NK,63,27,1,23.467741935483872,13.35483870967742
CVG,PNS,F9,63,11,0,-2.2063492063492065,-9.396825396825397
SAN,PDX,WN,63,46,0,27.206349206349206,20.873015873015873
DFW,FAY,OH,63,22,1,7.516129032258065,2.403225806451613
ORF,DCA,YX,63,5,0,-5.761904761904762,-10.777777777777779
IAH,HDN,OO,63,27,1,12.35483870967742,1.7704918032786885
JFK,BZN,B6,63,28,1,9.951612903225806,2.0161290322580645
PNS,CVG,F9,63,10,0,-4.0,-4.095238095238095
SLC,ORD,F9,63,40,3,24.216666666666665,17.983333333333334
PDX,SAN,WN,63,38,0,18.841269841269842,12.047619047619047
HDN,IAH,OO,63,18,1,47.645161290322584,33.88709677419355
BGR,CLT,OH,63,16,1,1.2741935483870968,-11.112903225806452
CHO,CLT,OH,63,8,0,-3.5555555555555554,-1.380952380952381
LAS,CLE,NK,63,7,0,-1.9047619047619047,-6.603174603174603
OGG,SJC,AS,63,24,4,8.457627118644067,2.542372881355932
BZN,JFK,B6,63,30,3,43.516666666666666,37.1
CVG,LAX,G4,63,34,0,12.015873015873016,10.387096774193548
ORD,SLC,F9,63,25,3,14.65,28.7
LGA,CHA,9E,63,17,0,4.396825396825397,-7.0
CLT,CHO,OH,63,12,0,4.111111111111111,-8.206349206349206
CHA,CLT,MQ,62,34,4,30.844827586206897,31.655172413793103
MSP,AZA,G4,62,21,0,0.2903225806451613,-7.419354838709677
CAK,FLL,G4,62,30,0,22.016129032258064,15.661290322580646
DFW,DAY,OO,62,10,0,-0.5645161290322581,-13.754098360655737
DAY,DFW,OO,62,7,1,4.901639344262295,-5.55
SMF,MCI,WN,62,32,0,9.838709677419354,-0.08064516129032258
ELP,LAX,AA,62,14,0,16.112903225806452,13.016129032258064
MTJ,DFW,MQ,62,26,2,16.083333333333332,16.728813559322035
DFW,MTJ,MQ,62,20,2,7.133333333333334,3.033333333333333
DCA,ORF,YX,62,7,0,-4.209677419354839,-9.338709677419354
OME,OTZ,AS,62,17,6,1.5178571428571428,-0.7272727272727273
CLT,CHA,MQ,62,37,4,24.948275862068964,26.46551724137931
CMH,DTW,DL,62,12,1,1.9508196721311475,-0.9180327868852459
FLL,CAK,G4,62,23,0,18.306451612903224,18.241935483870968
ORF,LGA,OO,62,21,1,11.819672131147541,14.4
LAX,ELP,AA,62,13,0,19.370967741935484,13.435483870967742
RSW,DFW,MQ,62,29,1,25.360655737704917,24.688524590163933
VPS,DCA,AA,62,32,1,25.193548387096776,24.147540983606557
MSP,FWA,9E,62,10,3,23.983050847457626,16.76271186440678
FWA,MSP,9E,62,7,3,6.440677966101695,-8.88135593220339
LAS,BOI,G4,62,14,0,24.29032258064516,18.532258064516128
SNA,SFO,AS,62,25,0,10.048387096774194,7.596774193548387
SFO,SNA,AS,62,17,0,5.241935483870968,7.016129032258065
CLT,PWM,OH,62,16,0,3.838709677419355,3.639344262295082
PWM,CLT,OH,62,23,0,14.274193548387096,10.758064516129032
ORD,CID,AA,62,49,2,105.48333333333333,102.45
DFW,LEX,OH,62,19,3,8.338983050847459,1.9649122807017543
DTW,CMH,DL,62,24,1,5.508196721311475,-4.688524590163935
AZA,MSP,G4,62,17,0,0.7419354838709677,-7.774193548387097
SBP,SEA,AS,62,21,0,7.225806451612903,7.193548387096774
MCI,SMF,WN,62,38,0,7.741935483870968,5.338709677419355
DFW,RSW,MQ,62,18,1,8.59016393442623,6.704918032786885
CID,ORD,AA,62,17,2,30.583333333333332,33.61666666666667
CLT,BGR,OH,62,18,1,2.3934426229508197,-8.704918032786885
BOI,LAS,G4,62,19,0,87.56451612903226,88.5
SFO,TPA,AS,62,32,6,10.982142857142858,10.0
PSP,AUS,MQ,62,34,3,15.338983050847459,9.711864406779661
AUS,PSP,MQ,62,19,3,10.796610169491526,16.152542372881356
TPA,SFO,AS,62,34,4,15.344827586206897,19.385964912280702
SEA,SBP,AS,62,18,0,5.241935483870968,0.7096774193548387
LGA,ORF,OO,62,8,1,-0.26229508196721313,0.6333333333333333
DCA,VPS,AA,62,26,0,19.758064516129032,19.758064516129032
DEN,TYS,G4,61,17,0,4.442622950819672,0.6065573770491803
BTV,PHL,YX,61,9,1,-2.8666666666666667,-7.8
GFK,AZA,G4,61,17,0,4.0,-4.819672131147541
LAS,CLE,UA,61,13,0,0.6229508196721312,-8.459016393442623
LEX,PHL,OH,61,14,3,-0.5344827586206896,-7.482758620689655
TYS,DEN,G4,61,11,0,-1.6885245901639345,-7.466666666666667
MCI,DEN,OO,61,7,0,-2.3934426229508197,-8.426229508196721
DFW,MYR,OH,61,27,2,25.593220338983052,21.593220338983052
PHL,LEX,OH,61,6,4,-3.824561403508772,-13.210526315789474
AZA,GFK,G4,61,11,0,-4.065573770491803,-16.633333333333333
PHL,BTV,YX,61,5,1,-3.3666666666666667,-5.5
MDW,SJU,WN,61,43,0,14.573770491803279,8.25
SJU,MDW,WN,61,44,0,19.80327868852459,17.75409836065574
CLE,LAS,UA,61,17,0,3.80327868852459,-3.4237288135593222
ORD,RST,OO,61,28,3,41.39655172413793,43.60344827586207
RST,ORD,OO,61,20,2,21.76271186440678,26.016949152542374
LEX,DFW,OH,61,27,3,20.82758620689655,11.362068965517242
MDT,DTW,9E,60,15,0,3.75,-8.066666666666666
PBG,SRQ,G4,60,18,5,6.0181818181818185,-1.7222222222222223
RDU,BOS,YX,60,9,1,0.3389830508474576,-10.677966101694915
ORD,JFK,9E,60,23,1,14.525423728813559,14.067796610169491
TTN,RDU,F9,60,10,1,-3.694915254237288,-4.288135593220339
STL,PHL,OH,60,18,0,11.166666666666666,7.283333333333333
VLD,ATL,OO,60,14,0,6.383333333333334,4.95
LGA,BUF,OO,60,22,1,13.915254237288135,7.9655172413793105
DEN,BMI,F9,60,19,1,10.508474576271187,0.22033898305084745
CLT,GPT,MQ,60,35,3,41.59649122807018,43.05263157894737
DEN,MCI,OO,60,7,0,0.11666666666666667,-3.85
SRQ,PBG,G4,60,6,5,-8.072727272727272,-3.727272727272727
CVG,RDU,F9,60,5,0,-7.733333333333333,-12.366666666666667
BMI,DEN,F9,60,25,2,9.53448275862069,12.96551724137931
MDW,RDU,F9,60,25,0,9.966666666666667,13.666666666666666
GPT,CLT,MQ,60,26,1,15.135593220338983,13.542372881355933
IAH,PSP,OO,60,26,0,17.616666666666667,13.166666666666666
MYR,DFW,OH,60,4,2,-6.103448275862069,-22.603448275862068
PHL,STL,OH,60,20,0,14.983333333333333,8.233333333333333
JAX,TYS,G4,60,18,1,15.76271186440678,9.135593220338983
CRP,DFW,OO,60,9,2,11.568965517241379,12.5
RDU,TTN,F9,60,8,0,-6.966666666666667,-11.466666666666667
RDU,CVG,F9,60,19,0,5.366666666666666,-2.1166666666666667
ATL,VLD,OO,60,22,0,15.633333333333333,14.166666666666666
DTW,MDT,9E,60,14,0,1.2333333333333334,-5.983333333333333
TYS,JAX,G4,60,12,1,4.135593220338983,-0.711864406779661
BOS,RDU,YX,60,15,0,5.783333333333333,0.9666666666666667
DFW,CRP,OO,60,20,0,11.466666666666667,5.8
JFK,ORD,9E,60,17,0,3.2333333333333334,-5.866666666666666
BUF,LGA,OO,60,15,1,10.152542372881356,1.2881355932203389
LAS,AUS,G4,59,25,1,11.810344827586206,6.379310344827586
ILM,CLT,MQ,59,19,2,4.385964912280702,4.912280701754386
SEA,SJC,DL,59,22,0,35.28813559322034,30.728813559322035
SYR,PGD,G4,59,32,1,21.551724137931036,8.551724137931034
PGD,SYR,G4,59,14,1,5.948275862068965,4.362068965517241
CLT,ILM,MQ,59,13,1,4.137931034482759,0.05172413793103448
CMH,EWR,UA,59,24,1,24.120689655172413,16.93103448275862
SYR,JFK,OO,59,10,0,21.1864406779661,10.542372881355933
HPN,DTW,YX,59,15,0,7.47457627118644,1.0508474576271187
SJC,SEA,DL,59,5,0,-1.0,-10.745762711864407
PSP,IAH,OO,59,13,0,2.7288135593220337,-5.724137931034483
STL,PDX,WN,59,36,0,14.728813559322035,12.11864406779661
PDX,STL,WN,59,33,0,5.0508474576271185,-0.7796610169491526
MIA,MCI,MQ,59,23,1,8.0,12.017543859649123
RAP,LAX,G4,59,15,0,3.8813559322033897,-5.305084745762712
BUF,RSW,WN,59,32,5,16.09259259259259,8.75925925925926
DTW,HPN,YX,59,8,0,-0.3728813559322034,0.2542372881355932
RDU,MDW,F9,59,32,1,42.55172413793103,39.275862068965516
JFK,SYR,OO,59,30,1,48.810344827586206,34.58620689655172
AUS,LAS,G4,59,20,1,13.431034482758621,13.46551724137931
LAX,RAP,G4,59,18,0,7.338983050847458,-9.862068965517242
RSW,BUF,WN,59,30,4,19.70909090909091,18.12727272727273
GRB,MSP,9E,58,3,0,3.4827586206896552,-8.258620689655173
TYS,SBN,G4,58,11,2,-1.9107142857142858,-19.482142857142858
MDT,JAX,G4,58,14,2,2.6607142857142856,-12.017857142857142
TYS,BLV,G4,58,19,0,20.67241379310345,6.396551724137931
LAS,MEM,WN,58,30,0,9.551724137931034,-3.5789473684210527
JAX,MDT,G4,58,13,2,2.1785714285714284,-6.625
DTW,BOS,YX,58,12,0,3.4827586206896552,-0.05172413793103448
LAX,FCA,G4,58,19,0,11.051724137931034,6.245614035087719
PIE,EVV,G4,58,24,2,14.0,6.089285714285714
EVV,PIE,G4,58,23,2,40.19642857142857,24.053571428571427
MEM,LAS,WN,58,26,0,5.362068965517241,-6.0344827586206895
EWR,CMH,UA,58,14,1,5.035087719298246,-4.859649122807017
DSM,PHX,OO,58,13,0,23.637931034482758,25.82758620689655
MIA,LGA,YX,58,19,0,22.67241379310345,13.568965517241379
ATL,EWR,F9,58,34,1,48.719298245614034,49.30357142857143
EWR,ATL,F9,58,38,1,53.05263157894737,35.0
PHX,DSM,OO,58,8,0,1.0172413793103448,-4.327586206896552
MCI,MIA,MQ,58,22,1,7.491228070175438,12.473684210526315
SBN,TYS,G4,58,8,2,-9.660714285714286,-23.910714285714285
FCA,LAX,G4,58,29,0,17.896551724137932,6.327586206896552
BLV,TYS,G4,58,14,0,16.82758620689655,7.0
MEM,PHX,WN,58,35,0,26.43103448275862,13.017241379310345
PHX,MEM,WN,58,34,0,14.293103448275861,3.4827586206896552
LGA,MIA,YX,58,19,2,15.701754385964913,5.625
CLT,SDF,MQ,57,18,1,5.660714285714286,4.964285714285714
BOS,DTW,YX,57,14,0,6.964912280701754,-5.25
SJC,PDX,AS,57,15,3,4.037037037037037,-0.18518518518518517
SNA,AUS,G4,57,27,1,13.142857142857142,6.127272727272727
IAH,OMA,OO,57,18,2,14.836363636363636,11.363636363636363
SAV,PHL,AA,57,17,1,4.285714285714286,-1.2321428571428572
HOU,CLT,WN,57,29,0,20.19298245614035,16.210526315789473
CLT,TVC,MQ,57,23,1,10.56140350877193,8.363636363636363
TVC,CLT,MQ,57,13,1,4.535714285714286,-0.32142857142857145
ATL,PIT,F9,57,28,2,29.927272727272726,39.472727272727276
CKB,PIE,G4,57,23,1,33.25,29.821428571428573
SDF,CLT,MQ,57,33,1,11.0,3.3035714285714284
AUS,SNA,G4,57,20,1,7.803571428571429,7.107142857142857
MSP,GRB,9E,57,7,0,2.3684210526315788,-2.6666666666666665
ORD,FSD,YX,57,5,0,9.087719298245615,-0.75
MYR,HTS,G4,57,24,5,23.615384615384617,24.692307692307693
HTS,MYR,G4,57,22,5,18.115384615384617,17.346153846153847
RSW,SFO,UA,57,14,1,2.9642857142857144,-0.6607142857142857
SYR,DCA,MQ,57,17,0,2.1403508771929824,-7.052631578947368
ORD,BDL,OO,57,10,1,0.17857142857142858,-1.4821428571428572
PIT,ATL,F9,57,28,2,26.745454545454546,36.527272727272724
SFO,RSW,UA,57,23,0,22.17543859649123,5.140350877192983
PIE,CKB,G4,57,9,1,16.107142857142858,12.285714285714286
DCA,SYR,MQ,57,38,0,12.43859649122807,-1.631578947368421
PHL,SAV,AA,57,15,1,3.642857142857143,-3.9285714285714284
CLT,HOU,WN,57,42,0,21.263157894736842,17.789473684210527
BDL,ORD,OO,57,12,1,21.696428571428573,21.464285714285715
MSP,IAD,9E,56,3,0,-1.4642857142857142,-5.857142857142857
TYS,MDW,G4,56,19,1,28.454545454545453,28.836363636363636
FSD,ORD,YX,56,4,0,3.482142857142857,-0.08928571428571429
BWI,ECP,WN,56,23,0,7.607142857142857,6.982142857142857
STL,MIA,MQ,56,34,1,20.363636363636363,10.927272727272728
OGG,LAX,AS,56,27,2,17.074074074074073,5.943396226415095
PIE,TUL,G4,56,7,0,-1.5535714285714286,-1.3035714285714286
TUL,PIE,G4,56,17,0,5.107142857142857,-2.2142857142857144
ECP,BWI,WN,56,35,1,18.963636363636365,17.425925925925927
CLE,MSP,F9,56,27,1,25.854545454545455,26.29090909090909
MSP,CLE,F9,56,44,2,56.129629629629626,57.74074074074074
LAX,OGG,AS,56,10,1,1.1454545454545455,-15.781818181818181
MDW,TYS,G4,56,17,1,32.654545454545456,30.6
MIA,STL,MQ,56,20,0,7.178571428571429,8.690909090909091
OMA,IAH,OO,56,24,3,45.075471698113205,42.716981132075475
ORD,DAY,YX,56,6,0,-3.4464285714285716,-11.054545454545455
DAY,ORD,YX,56,1,0,-7.053571428571429,-11.25
GSO,PHL,OH,56,14,0,11.767857142857142,5.509090909090909
PHL,GSO,OH,56,14,4,16.365384615384617,12.596153846153847
HOU,TYS,G4,55,27,4,45.13725490196079,41.94117647058823
DEN,SAV,WN,55,29,0,8.581818181818182,2.7454545454545456
RDU,PIT,F9,55,28,4,20.294117647058822,19.254901960784313
PDX,SJC,AS,55,10,0,3.036363636363636,4.5636363636363635
TRI,PIE,G4,55,27,3,19.423076923076923,19.346153846153847
ORD,SYR,AA,55,14,0,6.8,7.722222222222222
LGA,MSY,AA,55,16,1,14.62962962962963,-6.074074074074074
PIE,TRI,G4,55,15,3,3.4615384615384617,5.8076923076923075
SAV,DEN,WN,55,37,0,14.10909090909091,1.1454545454545455
LAX,PHX,MQ,55,11,0,13.036363636363637,10.363636363636363
GEG,SAN,OO,55,8,0,-2.8727272727272726,3.0545454545454547
ATL,GPT,9E,55,15,0,8.145454545454545,4.218181818181818
PIT,RDU,F9,55,25,4,20.23076923076923,26.666666666666668
CLT,PVD,OH,55,24,0,23.472727272727273,20.036363636363635
GPT,ATL,9E,55,14,0,5.618181818181818,-1.0727272727272728
TYS,HOU,G4,55,16,3,31.5,26.49019607843137
VPS,SGF,G4,55,10,2,-1.9622641509433962,-1.4150943396226414
SGF,VPS,G4,55,15,2,4.830188679245283,0.4528301886792453
VPS,STL,WN,55,23,0,3.1636363636363636,-4.963636363636364
STL,VPS,WN,55,21,0,2.6363636363636362,-2.4363636363636365
SYR,ORD,AA,55,32,0,23.236363636363638,20.072727272727274
PHX,LAX,MQ,55,9,0,4.8,-3.3518518518518516
MSY,LGA,AA,55,14,1,13.166666666666666,10.925925925925926
PVD,CLT,OH,55,27,0,16.145454545454545,7.454545454545454
DFW,PWM,AA,54,28,0,18.796296296296298,2.7962962962962963
PWM,DFW,AA,54,23,1,15.18867924528302,4.056603773584905
BHM,BNA,WN,54,9,0,2.074074074074074,1.8518518518518519
LGA,SRQ,AA,54,8,0,4.703703703703703,11.648148148148149
BNA,BHM,WN,54,24,0,5.907407407407407,2.111111111111111
IAD,AUS,G4,54,25,2,60.61538461538461,52.36538461538461
OMA,PGD,G4,54,21,2,22.576923076923077,16.76923076923077
PHL,RSW,NK,54,24,1,17.830188679245282,7.773584905660377
AUS,IAD,G4,54,20,2,31.076923076923077,22.365384615384617
GRR,LAS,WN,54,23,0,5.296296296296297,-0.05555555555555555
SRQ,LGA,AA,54,14,0,10.462962962962964,-0.03773584905660377
CVG,CLT,F9,54,10,0,2.6296296296296298,5.796296296296297
CLT,CVG,F9,54,33,1,16.132075471698112,16.0
SAN,GEG,OO,54,17,0,5.666666666666667,1.7222222222222223
PGD,OMA,G4,54,12,2,3.150943396226415,-4.461538461538462
RSW,PHL,NK,54,19,3,9.941176470588236,10.392156862745098
LAS,GRR,WN,54,25,0,6.555555555555555,-5.296296296296297
BTR,CLT,MQ,54,34,1,12.169811320754716,6.339622641509434
LGA,RSW,AA,54,13,0,17.62962962962963,22.574074074074073
RSW,LGA,AA,54,22,0,37.24074074074074,29.12962962962963
PHX,PSP,MQ,53,15,0,0.39622641509433965,-4.811320754716981
PHX,STL,F9,53,18,0,14.471698113207546,16.358490566037737
CHA,LAS,G4,53,16,0,-1.3396226415094339,-20.452830188679247
ORF,DEN,F9,53,26,4,33.83673469387755,31.775510204081634
IND,ECP,WN,53,25,0,7.339622641509434,5.849056603773585
PHL,MSN,YX,53,9,1,-0.41509433962264153,1.9411764705882353
DEN,ORF,F9,53,28,4,28.22,18.612244897959183
PSP,PHX,MQ,53,10,0,-0.9622641509433962,-1.6226415094339623
CLT,BTR,MQ,53,16,0,9.924528301886792,-0.34615384615384615
STL,PHX,OO,53,22,0,5.943396226415095,1.5849056603773586
PHX,STL,OO,53,12,0,2.849056603773585,0.5471698113207547
LAS,CHA,G4,53,3,0,-3.6226415094339623,-22.88679245283019
DCA,XNA,YX,53,8,0,-2.7735849056603774,-25.245283018867923
ILM,MSP,DL,53,25,1,23.826923076923077,18.568627450980394
MSP,ILM,DL,53,13,1,13.826923076923077,16.53846153846154
ECP,IND,WN,53,25,0,9.79245283018868,7.943396226415095
DTW,RDU,9E,52,17,0,6.173076923076923,4.403846153846154
RDU,DTW,9E,52,12,0,10.634615384615385,2.1923076923076925
DTW,DCA,9E,52,10,0,11.5,3.5961538461538463
CLT,DTW,OO,52,24,0,22.557692307692307,10.98076923076923
PHL,ORF,YX,52,5,0,-1.1346153846153846,-2.5384615384615383
ROC,PGD,G4,52,32,1,44.23529411764706,33.68627450980392
XNA,DCA,YX,52,7,0,-1.1730769230769231,-5.634615384615385
MYR,STL,WN,52,24,0,11.48076923076923,2.8653846153846154
GRR,DTW,YX,52,11,0,6.076923076923077,2.730769230769231
BLV,LAS,G4,52,27,1,25.235294117647058,21.15686274509804
BZN,SEA,OO,52,10,0,-0.057692307692307696,-1.25
VEL,DEN,OO,52,7,0,21.423076923076923,16.76923076923077
DCA,DTW,9E,52,12,0,20.942307692307693,11.384615384615385
PGD,ROC,G4,52,13,1,7.078431372549019,0.8627450980392157
PHX,MEM,MQ,52,15,0,1.7115384615384615,-0.23076923076923078
MSP,AVL,G4,52,24,0,34.11538461538461,30.384615384615383
STL,PHX,F9,52,20,0,15.673076923076923,19.01923076923077
DTW,CLT,OO,52,24,0,21.5,19.576923076923077
DTW,GRR,YX,52,8,0,6.326923076923077,3.519230769230769
AVL,MSP,G4,52,20,0,6.673076923076923,2.9607843137254903
LAS,BLV,G4,52,16,1,9.901960784313726,9.313725490196079
MSN,PHL,YX,52,13,2,8.22,14.408163265306122
STL,MYR,WN,52,27,1,7.666666666666667,4.1568627450980395
ORF,PHL,YX,52,7,1,-2.1346153846153846,-5.588235294117647
DEN,VEL,OO,52,12,0,4.1923076923076925,0.5686274509803921
DFW,RSW,F9,51,12,6,4.777777777777778,13.511111111111111
RSW,PVD,WN,51,26,1,12.92,8.54
PVD,RSW,WN,51,24,2,25.02,20.20408163265306
SEA,BZN,OO,51,12,0,3.372549019607843,-1.4313725490196079
AZA,XNA,G4,51,16,0,6.098039215686274,2.450980392156863
PHX,OMA,MQ,51,10,0,1.4901960784313726,-5.980392156862745
MEM,PHX,MQ,51,8,0,-0.2549019607843137,-5.490196078431373
CLE,CHS,F9,51,18,2,21.142857142857142,14.285714285714286
EWN,CLT,OH,51,26,4,68.40425531914893,58.48936170212766
RSW,DFW,F9,51,16,6,12.355555555555556,24.88888888888889
DTW,MCI,OO,51,15,0,6.254901960784314,7.9411764705882355
RNO,IAH,UA,51,17,1,11.44,11.56
MCI,DTW,OO,51,25,0,28.84313725490196,21.901960784313726
SFB,LIT,G4,51,20,1,7.98,8.12
LIT,SFB,G4,51,40,1,50.08,48.12
DCA,MIA,YX,51,17,1,11.22,8.16
SJU,MDW,F9,51,26,1,14.32,18.3
XNA,AZA,G4,51,19,0,35.31372549019608,29.823529411764707
MIA,DCA,YX,51,15,0,13.019607843137255,-2.2941176470588234
JFK,MSP,OO,51,12,1,25.3,8.48
MSP,JFK,OO,51,15,0,3.4901960784313726,-9.54
CLT,EWN,OH,51,29,3,43.875,38.708333333333336
DEN,RSW,F9,50,15,1,7.530612244897959,-0.8571428571428571
RSW,DEN,F9,50,14,1,20.367346938775512,22.591836734693878
OMA,PHX,MQ,50,4,0,-4.08,-11.24
DFW,FSD,OO,50,9,0,0.46,-6.04
MCI,VPS,G4,50,19,0,7.92,7.22
CHS,CLE,F9,50,22,2,21.25,13.5625
IAH,RNO,UA,50,27,1,23.367346938775512,16.918367346938776
SLC,GJT,OO,50,7,0,1.9,2.12
ORF,MCO,F9,50,17,1,13.877551020408163,12.959183673469388
ORF,FLL,G4,50,32,2,73.16666666666667,72.23404255319149
PBG,PGD,G4,50,19,4,2.9782608695652173,-4.043478260869565
VPS,MCI,G4,50,17,0,6.46,0.08
PIT,IAD,UA,50,6,0,22.08,18.8
FLL,ORF,G4,50,30,2,24.354166666666668,22.479166666666668
FLL,MDT,G4,50,22,1,18.714285714285715,16.26530612244898
MDT,FLL,G4,50,24,1,25.79591836734694,11.693877551020408
RFD,BNA,G4,50,4,0,-4.94,-26.58
DCA,CHS,MQ,50,24,0,8.02,-2.46
BNA,RFD,G4,50,11,0,-0.54,-28.02
IAD,PIT,UA,50,5,0,-1.9,-4.74
MDW,SJU,F9,50,16,3,5.9787234042553195,4.127659574468085
PHX,SFO,MQ,50,18,0,11.04,14.52
SFO,PHX,MQ,50,34,0,17.54,8.24
MCO,ORF,F9,50,18,1,7.8979591836734695,2.979591836734694
DTW,MCI,9E,50,11,0,2.76,-2.78
FSD,DFW,OO,50,18,0,4.84,2.34
FSD,AUS,G4,49,17,0,2.7755102040816326,1.7291666666666667
MCI,DTW,9E,49,10,0,0.10204081632653061,-2.0816326530612246
AMA,HOU,WN,49,15,0,2.489795918367347,-11.673469387755102
SAV,PHL,YX,49,20,1,16.291666666666668,22.208333333333332
PHX,BHM,WN,49,22,0,11.938775510204081,6.918367346938775
CLE,TPA,WN,49,24,1,26.416666666666668,29.02127659574468
MAF,IAH,UA,49,6,1,-1.2708333333333333,-0.125
BHM,PHX,WN,49,28,0,11.36734693877551,3.163265306122449
ROC,LAS,WN,49,31,0,20.510204081632654,9.979591836734693
PHL,SAV,YX,49,6,0,-2.3469387755102042,-3.122448979591837
TPA,CLE,WN,49,34,1,24.916666666666668,21.9375
AUS,FSD,G4,49,11,0,2.5918367346938775,-0.8775510204081632
CHS,DCA,MQ,49,8,0,0.7346938775510204,0.42857142857142855
PGD,PBG,G4,49,10,3,-2.869565217391304,-7.217391304347826
PIT,VPS,G4,49,15,1,7.458333333333333,12.458333333333334
VPS,PIT,G4,49,25,1,14.3125,11.645833333333334
LAS,ROC,WN,49,31,0,14.10204081632653,0.5714285714285714
HOU,AMA,WN,49,19,0,9.612244897959183,-2.836734693877551
GJT,SLC,OO,49,11,0,-0.2653061224489796,4.836734693877551
STT,DFW,AA,48,18,0,41.979166666666664,57.34146341463415
CHS,PIT,G4,48,16,1,25.170212765957448,21.914893617021278
BLI,DEN,WN,48,24,0,12.8125,11.020833333333334
DEN,BLI,WN,48,31,0,23.583333333333332,22.041666666666668
LIH,LAX,WN,48,12,0,1.5,-2.8125
BNA,SJU,WN,48,32,0,10.666666666666666,7.270833333333333
MYR,ROC,NK,48,12,2,-1.0217391304347827,-15.956521739130435
BZN,IAH,UA,48,14,1,32.57446808510638,33.829787234042556
PIT,CHS,G4,48,19,1,32.06382978723404,28.23404255319149
KOA,LAX,WN,48,18,0,2.6041666666666665,-2.875
AZA,HOU,G4,48,8,1,-1.8085106382978724,-3.1702127659574466
LAX,LIH,WN,48,15,0,-1.25,-14.458333333333334
ROC,MYR,NK,48,17,1,3.382978723404255,-1.8297872340425532
DFW,STT,AA,48,27,0,81.54166666666667,84.79166666666667
HOU,AZA,G4,48,17,1,4.148936170212766,4.425531914893617
EWR,ATW,G4,48,5,1,-8.23404255319149,-43.40425531914894
ATW,EWR,G4,48,3,1,-9.76595744680851,-28.0
SJU,BNA,WN,48,31,0,18.0,20.354166666666668
IAH,BZN,UA,48,23,1,13.297872340425531,9.787234042553191
IAH,MAF,UA,48,19,1,12.382978723404255,8.936170212765957
CMH,DTW,9E,47,14,0,14.319148936170214,10.042553191489361
DAL,PHL,WN,47,31,0,16.361702127659573,15.404255319148936
PDX,PHX,MQ,47,4,0,-4.361702127659575,-10.808510638297872
PHL,PWM,F9,47,23,5,25.568181818181817,27.761904761904763
RDU,SYR,F9,47,18,3,4.2272727272727275,9.386363636363637
BWI,CLE,F9,47,16,3,37.75,44.95348837209303
LGA,STL,OO,47,12,1,15.304347826086957,8.2
PIE,FAR,G4,47,9,0,1.5957446808510638,-3.8085106382978724
BUR,PHX,MQ,47,13,0,42.340425531914896,33.93617021276596
